,date,value
1564,1523664000000,128.212589584983
1565,1523750400000,127.99914836687624
1566,1523836800000,128.71029924234284
1567,1523923200000,128.67344796494243
1568,1524009600000,128.32468168475785
1569,1524096000000,128.2723379728516
1570,1524182400000,128.6156886195849
1571,1524268800000,128.63958044861374
1572,1524355200000,128.3795878815251
1573,1524441600000,127.62623987239655
1574,1524528000000,127.31507792398496
1575,1524614400000,126.84241207655452
1576,1524700800000,126.73446285377088
1577,1524787200000,127.04873446423962
1578,1524873600000,127.04873446423962
1579,1524960000000,126.98375358740354
1580,1525046400000,126.87054437593764
1581,1525132800000,126.72953228591906
1582,1525219200000,126.95629175144636
1583,1525305600000,127.81657013912312
1584,1525392000000,127.79476251874812
1585,1525478400000,127.80392333776292
1586,1525564800000,127.7713358707982
1587,1525651200000,128.34803930923042
1588,1525737600000,128.74672318609638
1589,1525824000000,128.10735966558647
1590,1525910400000,128.6267397387932
1591,1525996800000,127.7084686714501
1592,1526083200000,127.59934801882912
1593,1526169600000,127.68844278566006
1594,1526256000000,127.30567217701147
1595,1526342400000,127.12741520806078
1596,1526428800000,127.6076133368504
1597,1526515200000,126.79733313486425
1598,1526601600000,127.50093343718784
1599,1526688000000,127.66922408555683
1600,1526774400000,127.63336286557418
1601,1526860800000,127.69749751573218
1602,1526947200000,127.74503063661857
1603,1527033600000,129.06103218966146
1604,1527120000000,129.3995020262544
1605,1527206400000,128.96999481305247
1606,1527292800000,128.87121673331092
1607,1527379200000,128.51962805676308
1608,1527465600000,128.19349278290582
1609,1527552000000,129.20949301793306
1610,1527638400000,128.74839716357718
1611,1527724800000,127.87400871711422
1612,1527811200000,126.6500388150988
1613,1527897600000,126.6106307727418
1614,1527984000000,126.4722624481358
1615,1528070400000,126.06349658129922
1616,1528156800000,126.2722051528804
1617,1528243200000,125.78137139697432
1618,1528329600000,126.40348900664551
1619,1528416000000,127.10523775445004
1620,1528502400000,127.24482695880408
1621,1528588800000,127.33180302407384
1622,1528675200000,126.22041193008434
1623,1528761600000,126.24451487057844
1624,1528848000000,126.4821619437238
1625,1528934400000,126.06911174747964
1626,1529020800000,125.98362941947144
1627,1529107200000,126.1128892884572
1628,1529193600000,126.16089424354442
1629,1529280000000,126.65631187281625
1630,1529366400000,126.8466405253085
1631,1529452800000,126.53313742199477
1632,1529539200000,127.74839630020406
1633,1529625600000,127.7499917333576
1634,1529712000000,127.72348409421608
1635,1529798400000,127.75575556319568
1636,1529884800000,128.4367148744901
1637,1529971200000,128.13025968831226
1638,1530057600000,128.23178284635938
1639,1530144000000,128.70184708354753
1640,1530230400000,128.38735126690867
1641,1530316800000,128.35686425204528
1642,1530403200000,128.33310012026266
1643,1530489600000,128.35334273766327
1644,1530576000000,129.13827766960398
1645,1530662400000,128.98852947212248
1646,1530748800000,128.9954958226403
1647,1530835200000,129.0523108236489
1648,1530921600000,129.04277008238572
1649,1531008000000,129.01683059614493
1650,1531094400000,128.2425031196274
1651,1531180800000,128.48326227149514
1652,1531267200000,127.34282589592692
1653,1531353600000,126.6273320099075
1654,1531440000000,126.93899839836276
1655,1531526400000,126.94954490903254
1656,1531612800000,126.97525188867132
1657,1531699200000,126.915916918101
1658,1531785600000,126.20606774821084
1659,1531872000000,126.679911731071
1660,1531958400000,127.38798582859845
1661,1532044800000,128.48971487681192
1662,1532131200000,128.47818337895444
1663,1532217600000,128.88968212309206
1664,1532304000000,128.47713706544656
1665,1532390400000,128.86850467084022
1666,1532476800000,129.04796170555804
1667,1532563200000,128.69404533379154
1668,1532649600000,128.6477021297672
1669,1532736000000,128.66369584575602
1670,1532822400000,128.79744468610767
1671,1532908800000,128.65385521752054
1672,1532995200000,127.74303423016144
1673,1533081600000,128.0477749727018
1674,1533168000000,128.12641377493634
1675,1533254400000,128.6766321733477
1676,1533340800000,128.6766321733477
1677,1533427200000,128.76268975529945
1678,1533513600000,128.5333553347135
1679,1533600000000,128.4142880632198
1680,1533686400000,128.8841371528521
1681,1533772800000,128.85307409489184
1682,1533859200000,129.12869522435173
1683,1533945600000,129.12869522435173
1684,1534032000000,129.45459907259163
1685,1534118400000,129.66423059905043
1686,1534204800000,129.0320236660862
1687,1534291200000,129.7205860600141
1688,1534377600000,129.21260421579674
1689,1534464000000,129.75040659477608
1690,1534550400000,129.75040659477608
1691,1534636800000,129.81292424881028
1692,1534723200000,130.38263505369218
1693,1534809600000,130.2095543495993
1694,1534896000000,129.6525878557849
1695,1534982400000,128.95031501301966
1696,1535068800000,128.90615887984896
1697,1535155200000,128.90615887984896
1698,1535241600000,128.83631194094897
1699,1535328000000,128.97988051673207
1700,1535414400000,129.2187867334821
1701,1535500800000,128.47907694442702
1702,1535587200000,129.61665307648306
1703,1535673600000,129.46752988495092
1704,1535760000000,129.46752988495092
1705,1535846400000,129.41674159968517
1706,1535932800000,129.64348980636686
1707,1536019200000,129.44154493613166
1708,1536105600000,129.45241438313144
1709,1536192000000,130.49863411168434
1710,1536278400000,129.70889972614157
1711,1536364800000,129.70889972614157
1712,1536451200000,129.80288011935775
1713,1536537600000,129.63335325557753
1714,1536624000000,129.02768931647475
1715,1536710400000,129.44913862985246
1716,1536796800000,128.36909809329978
1717,1536883200000,128.47411166837713
1718,1536969600000,128.47411166837713
1719,1537056000000,128.53436826031648
1720,1537142400000,129.10955599525485
1721,1537228800000,128.36018177994362
1722,1537315200000,128.3231794901381
1723,1537401600000,128.0435468484753
1724,1537488000000,127.91596219839238
1725,1537574400000,127.91532965841958
1726,1537660800000,128.010002337113
1727,1537747200000,127.7741418007714
1728,1537833600000,127.66623788702476
1729,1537920000000,127.98638221623752
1730,1538006400000,127.23255779478326
1731,1538092800000,126.84730558542634
1732,1538179200000,126.84730558542634
1733,1538265600000,126.74083211114382
1734,1538352000000,127.96956217997376
1735,1538438400000,132.53550767388415
1736,1538524800000,131.94516552300817
1737,1538611200000,134.26145564232672
1738,1538697600000,133.34394372389536
1739,1538784000000,133.33221963335825
1740,1538870400000,133.56972219336427
1741,1538956800000,135.45032243236437
1742,1539043200000,134.70380562216303
1743,1539129600000,135.64454972075015
1744,1539216000000,135.9087495841421
1745,1539302400000,135.43399606106246
1746,1539388800000,135.43399606106246
1747,1539475200000,135.63899234194855
1748,1539561600000,136.00132034459995
1749,1539648000000,135.3934311365133
1750,1539734400000,135.06746325508402
1751,1539820800000,136.05039691409624
1752,1539907200000,134.87401155042204
1753,1539993600000,134.87401155042204
1754,1540080000000,135.1728767744488
1755,1540166400000,135.04804464034976
1756,1540252800000,134.97552343392218
1757,1540339200000,136.03063024774912
1758,1540425600000,135.5243914922404
1759,1540512000000,135.87669910721465
1760,1540598400000,135.99459194768158
1761,1540684800000,136.11453283068212
1762,1540771200000,135.8704920488671
1763,1540857600000,134.5691284322389
1764,1540944000000,135.09471695672323
1765,1541030400000,134.19815529244903
1766,1541116800000,132.0757533450933
1767,1541203200000,132.0757533450933
1768,1541289600000,132.108958083356
1769,1541376000000,131.9831586846999
1770,1541462400000,130.7769506479184
1771,1541548800000,128.38629719639337
1772,1541635200000,128.1806082522258
1773,1541721600000,129.2465079504524
1774,1541808000000,128.9906379085376
1775,1541894400000,129.0481335090031
1776,1541980800000,130.32203017108677
1777,1542067200000,130.1446002293568
1778,1542153600000,130.05643312284192
1779,1542240000000,128.75495854851562
1780,1542326400000,129.20293086557666
1781,1542412800000,129.50486471978962
1782,1542499200000,129.6555410170544
1783,1542585600000,129.8426044079658
1784,1542672000000,129.60403506281497
1785,1542758400000,129.1256552729707
1786,1542844800000,129.17295429099934
1787,1542931200000,128.70718050716692
1788,1543017600000,128.67810353700656
1789,1543104000000,128.77925444362776
1790,1543190400000,127.6220136687906
